row_id,country_code,year,agricultural_land_area,percentage_of_arable_land_equipped_for_irrigation,cereal_yield,droughts_floods_extreme_temps,forest_area,total_land_area,fertility_rate,life_expectancy,rural_population,total_population,urban_population,population_growth,avg_value_of_food_production,cereal_import_dependency_ratio,food_imports_as_share_of_merch_exports,gross_domestic_product_per_capita_ppp,imports_of_goods_and_services,inequality_index,net_oda_received_percent_gni,net_oda_received_per_capita,tax_revenue_share_gdp,trade_in_services,per_capita_food_production_variability,per_capita_food_supply_variability,adult_literacy_rate,school_enrollment_rate_female,school_enrollment_rate_total,avg_supply_of_protein_of_animal_origin,caloric_energy_from_cereals_roots_tubers,access_to_improved_sanitation,access_to_improved_water_sources,anemia_prevalence,obesity_prevalence,open_defecation,hiv_incidence,rail_lines_density,access_to_electricity,co2_emissions,unemployment_rate,total_labor_force,military_expenditure_share_gdp,proportion_of_seats_held_by_women_in_gov,political_stability
1223,0b6e276,2000,437.7153737,33.20415966,,,1034.480521,3701.441635,2.486477559,72.49715078,103156.0695,232790.5786,131753.9741,1.865009976,84.80034914,,45.54366442,,23.80963736,,,,,,7.87384925,45.362682,,,,60.00066848,34.89945065,96.33025503,99.14855183,,,1.488886674,,,101.3389275,571.3437414,11.40188396,94802.23743,,,
1224,99a7c06,2008,1135312.441,11.82248538,1365.745734,,121599.3863,1554599.421,2.411735171,67.44823899,902660.8432,2637674.41,1698390.2,1.402261984,274.8384652,58.11249354,10.82453405,7545.933872,66.40647769,,4.636581036,94.8720681,21.40492828,20.51470644,16.4409982,15.01751406,,98.99176296,96.46376806,48.21923759,46.56186977,54.70053052,63.11952959,15.7285455,11.25719697,11.92473429,0.009877813,0.100406215,76.41660638,12014.50035,5.60385504,1134951.006,1.201536053,4.249220905,0.580929769
1225,dd64913,2005,5645.145893,98.36548576,20308.19371,,3116.061319,83526.69926,2.187248196,75.79769427,805186.7427,4595877.21,3840096.827,11.5404867,139.891762,98.16203669,4.040518592,92348.51134,51.28855786,,,,,,76.4621538,29.39713387,90.42259212,,,45.70068832,44.18116748,97.35445116,101.2558829,26.52064353,26.75593877,0,,,101.8022737,115648.5752,3.166886671,2982855.208,3.727702405,0,0.851434652
1226,1881055,2007,12184.51222,27.78862668,568.0635207,,5459.694773,17433.97579,3.745070886,48.40323835,879456.6806,1129744.716,251561.7593,1.560631203,243.2125865,72.18893183,7.918981842,7397.451581,68.36223973,,1.42964549,44.74669004,27.82066291,28.95311047,5.500213053,59.32004219,,,,16.74248604,57.02367703,54.19984689,64.29916495,29.29310928,11.51221363,17.61939802,2.749512265,,41.07170093,1078.180087,28.15590815,352926.3648,1.760414492,10.66968743,0.039476751
1227,11c9833,2001,32736.67698,99.92675107,7061.282949,,595.1944322,1008140.407,3.135826994,68.20331779,40630436.81,71266433.09,31023548.66,1.896931106,226.0111174,34.81188614,46.45795802,7481.893881,22.31291931,,1.331842869,18.05449838,,16.21646228,4.32784985,16.28931739,,86.71507638,89.03828862,18.05885039,63.88335734,87.05243573,95.39634268,35.31298301,21.189718,1.652687242,0.010133115,0.509514211,98.438874,127377.5506,9.333649494,20580374.5,3.097152071,2.416799621,
1228,ed9ad13,2008,1734570.205,47.96180302,5137.617403,,9707.643294,2185762.474,3.192513566,72.19983273,4667530.755,26443350.49,21101390.5,2.717379956,120.4208901,83.84942856,3.935434105,47505.31909,34.47836834,,,,,16.20266107,2.118963746,25.33226289,,,,32.49310576,50.32967181,100.7120646,96.19444647,43.02604752,27.0711355,0,0.009928189,,101.1214056,431700.7201,5.133075882,9076942.601,7.438022056,0,-0.364836783
1229,5c2e474,2000,23694.64559,0.883372738,721.1929039,,412.2899928,29903.43296,4.067793122,47.77759131,1518748.902,1863546.936,362826.9258,0.969022939,69.03383916,46.06485633,58.3498079,1794.781692,,,3.276205633,19.81760281,,30.20596977,5.721494926,34.84431317,84.69238974,81.6447369,80.43232719,8.820400354,78.9971399,23.89406859,78.00215049,33.96625159,8.08363636,45.22524847,3.403205169,,4.21600936,1825.229492,23.35799485,812504.993,3.467119376,3.860946155,-0.019695909
1230,10aeba6,2013,9535.82512,0.099676948,3136.411645,,22342.17417,43009.32309,1.542430188,75.816842,430478.5901,1324686.193,874776.5202,-0.362668048,409.6886106,,,25797.83924,80.14528256,34.7828878,,,1.268211414,44.75806966,7.783400599,68.23966347,,99.90077073,96.76637312,,,95.29888956,98.08564612,23.2779119,21.99030638,0,,1.797921671,98.65913266,19811.37527,8.67618955,667913.1963,1.880548933,20.88110008,0.723299617
1231,04952a0,2011,716860.1678,0.885772944,1340.760107,,86368.49936,895711.975,5.710499311,51.15344027,91636038.68,165331730.7,73189049.28,2.660620102,199.2275302,19.07499859,5.945412128,5224.832581,21.71950155,,0.47336473,11.03522006,1.817683262,6.737524805,14.45534838,19.08263517,,,,10.0598224,67.05755382,30.24059188,63.64212701,50.13224216,7.739944258,24.75242486,0.237249494,,56.81767771,96396.40021,3.878466416,50955399.17,0.583893168,6.830024727,-1.976699035
1232,7fb4d17,2008,207384.068,2.222101526,2718.213833,,176268.4146,400797.1339,2.793530828,71.62360253,2545794.928,6135480.019,3502595.592,1.354236566,615.904341,-192.300706,7.907942891,6761.391833,50.12428895,51.55364843,0.772383243,21.92834285,10.73333502,5.956371047,31.65961754,67.92827565,93.47555562,89.57361556,92.13278538,29.29748326,44.12469324,80.99045144,86.55147303,20.44297963,13.52521381,0.61451971,0.039200616,,95.52640819,4368.658357,5.509305641,2810891.722,0.91643908,12.68075952,-0.691461193
1233,75c02b8,2003,2090022.935,6.786568925,1074.677217,,34151.31083,2727659.505,2.018580568,66.82012954,6823103.518,14994538.83,8331288.077,0.340275012,354.6298563,-51.31589316,4.071718734,13394.97153,42.20150233,33.87429021,0.983887331,19.30148962,13.00173694,17.59309336,39.91586869,52.99158338,,99.64524114,96.44738213,42.55395329,47.7557429,98.53463013,94.55926377,32.74266792,15.88350797,0.062848193,0.009905727,0.507520417,99.07395469,144010.5277,8.81611355,7687516.29,1.048252174,10.28458613,0.322325524
1234,c9d2604,2003,26359.34543,0.805887371,844.3334054,,46183.39607,96920.16367,5.673033158,52.8537186,1722793.142,3073103.157,1422441.123,1.746658885,76.69057494,73.42119534,50.43287467,576.8275817,36.34734021,,41.38817992,33.60980456,,,5.618257861,39.76790714,,,,5.019859857,63.24640789,13.68171307,64.08686952,50.63693429,3.164264464,51.48821905,0.141039958,,0.010046599,514.6128282,5.676865384,970441.5351,,7.669687499,-2.18524625
1235,b79b5f9,2011,32279.18421,8.736998973,1688.174454,,49913.75023,110447.7706,2.748126416,72.5647243,4041199.867,8403310.074,4363085.29,1.930587501,218.4647782,55.43214539,14.76159179,3985.586965,70.31182278,55.49590403,3.726255909,72.56765992,14.72489821,20.64576451,9.243094425,17.87171581,83.83197321,88.96470816,89.84224594,22.95062025,46.46680044,80.09964556,89.42783369,16.08232584,14.51211219,10.4659867,0.019614945,,82.51426425,8820.950224,4.224350062,3411047.603,1.110935504,19.38879174,-0.422406323
1236,845041,2009,72887.79681,41.36190923,3707.035995,0.096243159,221287.2509,328290.93,2.184368127,73.42472474,8278182.835,27783856.74,19066726.52,1.774410817,455.3110685,68.35499186,4.016267006,20038.23324,70.90516278,45.70884238,0.071586749,5.15492228,15.19198006,27.35132546,9.692097199,23.02316173,,95.9688052,95.64232135,41.95818205,44.56694475,93.93892453,96.01196698,22.00133238,10.14284849,0.640192894,0.060210698,0.506934222,97.8136061,199484.8177,3.627417712,11959779.85,1.926071541,9.944808262,-0.070766449
1237,b79b5f9,2010,31820.85204,8.804429556,1632.588859,,51068.27318,111597.3181,2.915700633,72.95197286,3989907.789,8150678.735,4167069.264,1.993064874,211.3427568,55.8450505,14.84955717,4013.077403,62.43772252,53.85946754,4.246320151,76.37801319,14.45747658,20.42231421,8.180749538,24.11044912,85.5412231,88.33614105,88.8575347,23.03453693,46.58409657,78.62235237,86.7339423,16.39943866,14.24835165,11.003499,0.020009235,,80.7262964,8062.121713,4.03978283,3274863.836,1.059499116,17.75534742,-0.547614005
1238,9e79f12,2006,105316.7849,78.76246906,2598.716681,,8146.975731,194902.9187,2.738102609,67.63682459,3324979.211,5189212.873,1854825.091,1.086028887,272.0456826,22.59370128,19.3550524,2379.536184,79.63251303,37.28251692,11.00746774,60.43541649,,30.00907043,10.23345397,91.2597197,,98.2194652,95.91820326,33.17905182,55.75436388,92.22421645,83.21272578,31.57616647,9.485390568,0.073904247,0.02038322,0.199173166,97.63299803,5441.064505,8.390838656,2361831.778,3.19349854,0,-1.378841394
1239,c3782c8,2006,114932.9091,27.61697554,3185.76269,,70968.43113,292995.2409,3.381573746,68.51432762,46365835.98,88616867.02,40367412.08,1.740756982,202.7254565,21.94627337,6.038442263,4898.288511,47.55674378,43.2640187,0.391730935,6.461800542,13.79020413,14.72946792,1.006396972,21.00550521,,88.59245065,86.59822993,23.88197177,60.89416431,67.69695974,90.59730692,27.19893968,3.393655195,9.161046777,0.010072666,,80.17478802,66900.78605,4.121589568,34639008.56,1.306856102,15.20307714,-1.623280817
1240,b3dfc85,2002,353910.0792,93.94484941,2936.365982,,41667.96287,474603.5819,2.711507324,63.28268178,2454214.047,4543365.569,2144051.844,1.013731977,289.5972194,,2.00096106,5456.571369,54.21936084,,1.008083822,9.501640594,,,11.50364266,17.87638227,,,,31.60698661,63.18615043,61.40354189,60.1421737,34.69415395,10.93667965,0.505701976,,,98.30851862,39742.17679,3.87338466,1909364.601,,26.07820185,-0.030546577
1241,ea3bfc2,2010,16688.23805,34.96613256,4108.156604,,163868.6131,196618.6113,2.669911751,66.68425282,540836.3384,737132.0542,214328.0765,0.116674598,460.1227179,-21.56000987,18.26350627,5806.785758,80.16950713,,7.264438814,227.1406526,,26.20747756,9.359141147,34.63309383,,97.20272362,96.946514,32.14251732,48.77438466,82.29629738,93.22597437,35.55866297,18.45080695,0.834748839,0.111595958,,81.72751049,1716.303434,11.01098023,278614.151,1.346330298,29.51696639,-0.43612045
1242,c3782c8,2011,121433.739,29.54903621,3300.003892,,69839.42999,304027.3609,3.087227984,69.69009633,52727519.08,94272963.06,43438091.04,1.63796421,208.775129,19.8103394,9.91231552,5647.61377,35.45801514,,-0.069141184,-1.938211128,12.29096305,14.00452843,5.281701018,19.33379005,,,,23.84732349,59.88382494,70.48817853,89.93037543,19.01314534,4.388831734,7.406339397,0.009953542,,85.55956049,85370.19215,3.646619404,39203029.88,1.222111701,23.28317858,-1.405036336
1243,6966b4a,2003,5050.529097,0.687213677,1195.805845,,4587.837004,9955.128764,5.95158594,58.1052292,675921.1897,1349805.125,696712.0451,3.200876085,75.49070524,37.6281038,185.4350151,1527.353866,37.51229085,46.77368694,13.58102119,45.86238349,5.57373584,20.19203132,18.18190031,87.51845446,,75.35731959,74.92444223,14.71511946,53.5965486,59.21995149,84.74559519,58.74319219,4.293473539,4.779628197,0.319862722,,31.38565539,292.2919274,9.345342391,422215.0207,0.417960496,13.41476063,0.321698754
1244,abd1492,2002,1838753.389,39.13346137,2168.290654,,668767.5809,2956856.722,3.203867931,63.86815503,793158712.5,1070694970,304610558.2,1.683462974,143.7604232,-4.262491883,4.965863586,2619.604736,15.22998005,,0.34712026,1.601534597,8.92191949,8.030772146,1.712426581,24.10816179,,76.97040113,85.08700375,9.062010247,61.25330124,27.36434154,82.16014964,53.05709683,1.756709819,61.82518726,0.029868811,1.910976591,61.79026092,1054272.471,4.491238534,429359758,2.917492691,8.95851214,-1.222831603
1245,d3a0eeb,2013,10193369.45,3.237304796,1325.206519,,6230696.056,23651279.11,5.14520633,59.5084276,604185808,959608868.8,345461906.8,2.792921566,157.9952669,,,3441.901012,32.38001224,,2.91759064,49.15286137,15.86613989,10.60540756,3.197655337,3.925311438,61.11370128,74.81417912,77.93420676,,,29.23812138,65.33541754,,,24.83625806,0.273795035,,36.69370133,798923.6272,6.824922191,363147893.3,1.357868471,22.03737651,
1246,583201c,2012,154995.2368,0.697228275,1791.543278,,94096.39409,228557.969,4.178875149,60.45069395,12177229.75,25830410.83,13256739.12,2.410080145,282.8010352,28.92115824,11.91592092,3660.791877,53.08337722,42.70716292,4.575905819,68.99865739,,18.12690127,10.59408369,68.88632134,,,80.92228693,17.13822851,63.5181114,14.49498915,87.10648911,48.53261946,9.636340732,19.11609259,0.1000984,,68.43662732,11946.58378,3.566026072,12028154.27,0.794896316,,0.11034517
1247,71dc81f,2013,1615.496682,4.514143574,3626.380709,,13947.53539,22459.58336,2.644916636,69.25318756,188107.9421,337372.5621,150259.7135,2.21080304,488.9551629,,,8004.00553,65.91823969,,3.465454741,150.8526693,23.12174181,41.00945795,32.01549293,45.12415254,,99.93627992,99.19853971,,,90.28880622,98.24483718,21.04681977,19.07023211,1.676406684,0.127589091,,90.52479519,512.045075,11.44755098,157585.7666,1.112339442,3.094615334,0.171293587
1248,1881055,2000,12364.30652,27.87347582,1660.743114,,5129.441049,17186.16258,4.215328058,48.89457508,820713.7851,1055487.825,240469.8638,1.532213238,227.1524198,50.77937706,15.83878917,5762.616909,82.11322614,53.68078988,0.74100398,12.48564006,18.10363459,37.74279555,5.84670503,39.45061469,82.59238642,,,20.29244991,54.42431315,52.02283293,52.33146566,32.22276764,9.550781456,23.5505628,4.269283675,,21.83339576,1171.256189,22.457663,313259.8641,1.432111054,3.088319732,-0.069183761
1249,ea3bfc2,2005,16871.93042,34.20008594,3924.448683,,166277.7508,194000.0956,2.85199647,66.0895651,532829.7227,757646.3527,210760.0804,-0.092252914,415.7933474,-63.83144827,14.93686924,4689.750697,119.2194562,,19.23631962,198.0113693,,41.87623142,12.98979751,44.89791477,,,,32.49887992,50.43864564,80.51347204,89.73723538,40.50746766,15.66722919,1.075435367,0.152185377,,78.02154243,1412.468155,11.9572345,267531.2117,2.246047408,30.23317618,-0.453342179
1250,71dc81f,2009,1536.221821,4.758221631,2718.291564,0.809785637,14147.69844,22996.25659,2.812829174,70.84802971,172758.9114,310273.8169,144692.9001,2.553160088,523.1387546,25.69939823,23.4008346,7931.920649,55.61452763,,2.228109361,85.866309,22.88421701,37.62486243,30.77317147,39.30831032,,98.73821575,98.23565167,26.92929344,39.75877167,87.74874389,95.26193599,22.2761552,17.11406656,2.566475369,0.150215217,,91.24769361,581.504596,9.956557064,130692.6803,1.278235796,0,0.029416518
1251,e8bfe1e,2000,10713.47673,40.35118312,1702.203333,,991.2025569,87834.37291,4.067920195,72.43442665,1010506.152,5197911.985,4026762.159,1.729135799,144.9267739,91.04730125,38.24144121,7226.363026,69.63690995,,6.486470729,108.3739707,,39.91780147,15.76824346,61.05536814,,94.35407524,93.74393501,22.79019819,48.26915318,97.88893083,98.32552816,29.91537157,20.1358945,0.215129072,0.009883593,0.297712813,98.40812398,15691.93352,13.54881608,1280135.134,6.348839238,0,-0.088961815
1252,42c298b,2006,4762.937862,21.90950396,1240.213794,,3335.460032,10843.3839,2.296143883,72.96583766,1284944.901,2743733.416,1450680.58,0.570319696,200.7449269,98.19663409,26.52788156,8677.852726,59.68195466,,0.332328218,13.5232154,23.78906741,38.90581503,5.406578077,12.08852769,,,,40.07140939,36.30132544,82.32527704,95.29015321,25.25262666,18.50015751,0.813616406,,,88.03691442,11526.35774,9.634942155,1298286.948,0.597485528,11.92303972,-0.287105819
1253,7328d3f,2011,13402.22291,2.601939214,5314.689019,,19419.72273,55409.17725,1.468591285,77.22321799,1789717.675,4231609.641,2481371.751,,267.2285213,-11.473567,13.91220754,20689.8388,40.10965729,31.72986898,,,18.08565354,28.01102175,11.3233914,68.94681749,97.61195786,97.47117388,96.7200713,45.135851,31.88611123,97.73621679,99.79150753,25.37802048,21.65967088,0.18404668,0.009915022,4.76516201,101.8390506,20200.26271,13.85760612,1887722.006,1.789406484,24.08920646,0.589663024
1254,3e049d7,2002,980598.8103,10.92447743,2730.550953,,93001.07139,1216540.578,2.7994158,53.56739473,19534153.09,46219371.19,26722954.56,1.394108912,213.1113574,7.762547505,3.009699871,10059.71809,27.42575206,,0.445947468,10.73794488,22.90866746,9.289552443,10.5852825,24.45025244,,95.29693793,93.43880978,24.98329428,55.7149184,58.43792394,87.51875028,31.79871748,18.82519475,11.10121548,2.064966419,1.909479875,77.17805591,360197.9403,27.60496447,16418487.38,1.525573806,30.33955994,-0.32021566
1255,1881055,2010,12236.50402,28.47240241,1198.023913,,5615.023856,17339.92319,3.589793558,52.30966375,958866.6501,1224653.145,253520.7221,1.867258128,241.9138882,71.83228906,9.078126264,7425.474385,60.42431551,,2.168609967,74.94169336,16.20415959,20.67927115,9.575272895,49.71817365,83.39349223,78.90613158,78.12403896,14.90817537,59.3831001,56.90731583,69.52118379,27.60986118,12.53402558,14.97244152,2.588257294,1.695733306,46.2405005,1038.191062,27.46359796,382765.4639,2.318223356,13.58985499,-0.050864704
1256,f787860,2001,101.9876233,9.903447509,14364.05218,,260.7125154,384.6626975,2.316886949,69.73132444,59398.30674,106821.7829,49005.31818,0.0840043,203.2841372,99.43817258,57.99284003,7621.562334,48.92794397,,1.932198807,74.29985137,20.50256311,43.56501147,15.79867087,34.98462433,,,,35.99994095,40.08962924,73.42130823,95.26727463,29.61274815,13.47781246,2.694566391,,,81.32121158,178.0093073,20.79370837,48839.68971,,,
1257,be60011,2006,2202.152241,98.66791153,3942.351655,,8507.568354,18144.24476,2.303468718,76.87343119,84994.06499,231890.239,151013.9006,1.489563668,89.78769865,90.66864544,16.16031376,,,,,,,,2.170728343,26.53486156,,,,49.08732844,33.79023934,98.61340561,94.70081832,,,0,,,100.5040235,2721.698074,15.16784273,111540.0184,,,
1258,10aeba6,2003,8371.799816,0.301676973,1959.873247,,22527.31584,42091.69003,1.350912751,69.94535571,426629.0811,1393549.462,932715.3631,-0.633677776,280.5887719,26.11655164,11.04691713,19336.45362,65.16845785,36.93661239,,,1.259479802,39.55693559,11.46756463,58.59195521,,97.2295881,96.97280769,53.77681715,32.50114517,98.13132669,98.46729448,23.23289667,19.37887909,0,,2.108680613,100.9872616,17395.65602,11.07532396,686238.6105,1.760926123,18.77659721,0.867737012
1259,2ddc563,2005,16128.17757,59.95226287,1902.315151,,3348.752534,28471.31861,1.699932637,71.51299955,1057770.09,3022353.612,1891300.183,-0.646938639,257.6525502,54.18847191,23.12086415,5383.566924,43.62998481,36.64584272,3.337868902,56.8798104,14.36851401,20.67768125,4.227754289,72.81709497,,89.40204776,89.867185,28.50182134,51.38116694,90.74731392,96.8514584,21.10456016,13.85487526,0.064732071,0.019759567,2.521477737,101.4815438,4387.343571,8.180786629,1318043.849,2.833977154,5.218729716,-0.059897089
1260,9621c07,2000,365491.1715,7.285301206,1641.601151,,603680.8669,1062751.197,4.005438359,61.57340958,3183392.554,8225366.388,5182457.523,1.863339839,259.6100367,27.59832717,16.7806094,4365.059365,27.67663902,60.95803742,5.916439536,58.9934141,12.36215959,9.573495223,6.40364478,64.92903794,,94.08925895,97.785316,22.16927179,50.16677062,37.4160603,78.47185018,32.12387891,10.74694335,33.47959917,0.049484021,,70.43824469,11145.62669,4.541774084,3590574.449,2.021792322,11.54165776,-0.309369219
1261,cff4c58,2011,1060.080091,,2246.844694,,21850.58622,28139.29448,4.22077526,70.25960799,426202.1519,547701.2793,112008.8271,2.185422406,211.137162,93.65760363,27.5979308,1956.563497,68.96255986,,50.42885926,628.4684424,28.17907772,32.21739082,10.75321779,25.53047479,,,,16.92582385,67.54284737,28.19770462,79.990935,38.68340228,14.3882962,47.25346244,,,34.3953052,198.5029772,2.122263611,229321.8971,,0,0.360897643
1262,f405b98,2004,38429.00456,2.224870629,1008.678802,,27920.58789,72903.88265,5.986331123,42.14642932,3506066.137,5520149.46,2016623.09,4.454632592,123.0494265,23.88505253,143.6172197,1063.911253,29.25510381,,27.07509026,69.97821803,8.29629858,10.16260116,14.76067206,34.36045874,34.98589515,,,10.00178238,60.13036179,11.92042478,51.58825684,52.49856771,3.707985605,24.60942626,,,16.75386451,642.4676313,3.40522717,1948632.353,1.608030001,14.73459847,-0.443514627
1263,e256731,2015,364361.5986,,2891.659222,,14952.83201,770772.0888,3.601762678,66.08209741,113983667.1,193055457.5,73660438.16,2.039895546,,,,4716.774358,17.2568091,,1.320366326,19.53672621,,5.399766732,,,,66.91098642,74.30407937,,,63.46843083,91.02340335,50.72109853,,11.74058008,0.019698514,1.186064581,92.78930875,,3.499037492,65942427.33,3.616768839,20.66400141,-2.55775376
1264,30e2302,2011,414750.6706,15.90448231,1668.824391,,19089.98015,2408995.855,2.965771604,73.95914874,11625482.47,36921538.61,25393108.49,1.914265078,193.1924951,70.53273826,10.83923617,13152.23966,28.17036106,27.09151789,0.09782061,5.271784739,36.96245214,8.072433731,12.67522646,26.6845191,,,97.87776035,23.56911889,55.88266939,86.47678444,85.58384702,32.94350153,19.68104753,2.030443513,0.009829334,0.19796076,98.31768257,122347.7575,10.15690901,11179156.14,4.409452352,8.143076939,-1.37498255
